category_group,price,median_income,median_home_value,median_age,pct_bachelors,pct_prime_gym_age,total_pop,competition_1km,competition_3km,market_gap,gym_density_per_1k,income_per_competitor,success_score,id,name,zip_code,latitude,longitude
mind_body,0,90252.0,455800.0,28.7,14.914243102162567,23.669456182506146,36207.0,4,14,47611.11111111111,0.4695224680310437,6016.8,0.0,G_yePLvKmJMcvqN_4w689A,Every Body Yoga Studio,84663,40.162592,-111.611067
other,0,90252.0,455800.0,28.7,14.914243102162567,23.669456182506146,36207.0,4,15,47611.11111111111,0.4695224680310437,5640.75,0.0,UpQ7hBPX33-Oe_jtCkqvnw,Lindsay Dougal Doula,84663,40.1622505187988,-111.607063293457
personal_training,0,90252.0,455800.0,28.7,14.914243102162567,23.669456182506146,36207.0,1,13,47611.11111111111,0.4695224680310437,6446.571428571428,0.0,v-uB0XUnnObPwFAhhkgiHg,Push It Gym,84663,40.183223,-111.626983
personal_training,0,90252.0,455800.0,28.7,14.914243102162567,23.669456182506146,36207.0,4,15,47611.11111111111,0.4695224680310437,5640.75,0.0,iTmHGj_P6JWjdIhtHY3UHg,Nutha One,84663,40.16144,-111.610274
personal_training,0,90252.0,455800.0,28.7,14.914243102162567,23.669456182506146,36207.0,4,14,47611.11111111111,0.4695224680310437,6016.8,0.0,_wnx-kM3oB7wPkYNIKi43g,Hygeia Fitness,84663,40.163776,-111.620558
general_gym,0,90252.0,455800.0,28.7,14.914243102162567,23.669456182506146,36207.0,2,11,47611.11111111111,0.4695224680310437,7521.0,0.0,E1NgcnkrySayLrPqKYMYFw,Durable Human Gym,84663,40.18732948260734,-111.6102965
other,0,90252.0,455800.0,28.7,14.914243102162567,23.669456182506146,36207.0,3,13,47611.11111111111,0.4695224680310437,6446.571428571428,0.0,4owsUDS6GsMA5l274czX4g,FIN Treatment & Training,84663,40.17908,-111.61285
martial_arts,0,132601.0,746900.0,30.8,16.85082872928177,13.08317986494782,13032.0,0,2,28416.666666666668,0.38367096378146104,44200.333333333336,0.0,Ls0dMOLfw0aRTFmpTUZlxQ,Springville Martial Arts,84664,40.1202785968781,-111.562821418047
personal_training,0,90252.0,455800.0,28.7,14.914243102162567,23.669456182506146,36207.0,1,13,47611.11111111111,0.4695224680310437,6446.571428571428,0.0,fOxA0tYGEBgRGTtfcbKB3A,Evolved Women's Health,84663,40.183508613199926,-111.6256419
martial_arts,0,90252.0,455800.0,28.7,14.914243102162567,23.669456182506146,36207.0,1,9,47611.11111111111,0.4695224680310437,9025.2,0.0,TQBT9q4kq3wtlByLV8CtGw,Team Crezio Utah,84663,40.151208,-111.60976
other,1,67670.0,420000.0,29.5,12.085732067838803,26.99159794616462,25708.0,4,14,49564.285714285725,0.50567916601836,4511.333333333333,0.9093857981368842,p0RIAexkAK_9zplkeNGomA,Bristlecone Company,84720,37.6772092,-113.0629215
general_gym,2,67670.0,420000.0,29.5,12.085732067838803,26.99159794616462,25708.0,3,7,49564.285714285725,0.50567916601836,8458.75,0.693176879726062,cotVZoZ8VG4LgMikt1B3gg,Spirit Wellness Club,84720,37.70659912798853,-113.06299023118244
martial_arts,0,67670.0,420000.0,29.5,12.085732067838803,26.99159794616462,25708.0,2,10,49564.285714285725,0.50567916601836,6151.818181818182,0.7815263289574856,gn3MmVm3PXEJIAiiPpEjOQ,Mixed Grappling Arts - Brazilian Jiu Jitsu,84720,37.66168058682063,-113.06937911007763
personal_training,0,73943.0,336800.0,33.4,8.697135061391542,18.963165075034105,8796.0,2,4,27800.0,0.5684402000909504,14788.6,0.5640951693284909,UvS_IWg8nQgdh80ZF_fMmg,Leona Freitas,84701,38.7724673,-112.0840943
other,0,67670.0,420000.0,29.5,12.085732067838803,26.99159794616462,25708.0,0,0,49564.285714285725,0.50567916601836,67670.0,0.6281903386569818,dXewUgpzfc8i8zkFRoLAbQ,Wellness With Carla,84720,37.595721,-113.320615
general_gym,0,51538.0,355000.0,43.9,12.779237844940866,11.07095926412615,3044.0,3,3,6740.0,1.314060446780552,12884.5,0.6922855079854728,DPlFgQUwmLtmMdR6HX4GLw,Gym On Main,84761,37.84412,-112.8275151
mind_body,0,67670.0,420000.0,29.5,12.085732067838803,26.99159794616462,25708.0,3,14,49564.285714285725,0.50567916601836,4511.333333333333,0.6319866229338553,qZPWjfGz9ONTAAJWW0VECA,Stone Path Massage & Energy Center,84720,37.677512,-113.064355
general_gym,0,67670.0,420000.0,29.5,12.085732067838803,26.99159794616462,25708.0,1,10,49564.285714285725,0.50567916601836,6151.818181818182,0.645828024705384,LZXT5iQmFzNDIcVq4NHdfw,Retro Fitness - Cedar City,84720,37.65967205521369,-113.06965545276282
other,0,51538.0,355000.0,43.9,12.779237844940866,11.07095926412615,3044.0,3,3,6740.0,1.314060446780552,12884.5,0.6488243744103859,BTrOj4T9XT9Og7SQTSaQmQ,Gym on Main,84761,37.84412,-112.8275151
other,0,51538.0,355000.0,43.9,12.779237844940866,11.07095926412615,3044.0,3,3,6740.0,1.314060446780552,12884.5,0.6281903386569818,Uxi-YqfRg2r0x9i-jdfLgA,Patriot Jiu-Jitsu,84761,37.844077,-112.827375
general_gym,0,73943.0,336800.0,33.4,8.697135061391542,18.963165075034105,8796.0,1,4,27800.0,0.5684402000909504,14788.6,0.0,e-w7lT1NWrABJ-XgZYKDtA,Impact Health & Fitness,84701,38.78173,-112.08431
general_gym,0,67670.0,420000.0,29.5,12.085732067838803,26.99159794616462,25708.0,3,13,49564.285714285725,0.50567916601836,4833.571428571428,0.5488243744103859,UQVYlBG3GIb5lOJwFO98jQ,Snap Fitness - Cedar City,84720,37.6799295909942,-113.062093660783
mind_body,0,67299.0,366600.0,28.8,11.615156163310598,24.976338892333803,30641.0,0,0,85033.33333333334,0.2610880845925394,67299.0,0.5640951693284909,FRjyDEYZg6ugQ8_1dOBVPA,Sage Hills 108,84721,37.7322233,-113.1922466
mind_body,0,67299.0,366600.0,28.8,11.615156163310598,24.976338892333803,30641.0,1,12,85033.33333333334,0.2610880845925394,5176.846153846154,0.601588439863031,DzOLe1WRkXvaYOthoOhlKg,Cedar Yoga Space,84721,37.69023,-113.06158
personal_training,0,73943.0,336800.0,33.4,8.697135061391542,18.963165075034105,8796.0,1,4,27800.0,0.5684402000909504,14788.6,0.0,TMTH92TTv-DQEKXR3kREsA,180 Fitness,84701,38.78190330339647,-112.08245787282638
personal_training,0,67299.0,366600.0,28.8,11.615156163310598,24.976338892333803,30641.0,0,12,85033.33333333334,0.2610880845925394,5176.846153846154,0.5640951693284909,OZQw_a1U4Tb8clu7MrQxpw,High Mountain CrossFit,84721,37.68953341811356,-113.0736946259856
personal_training,0,73943.0,336800.0,33.4,8.697135061391542,18.963165075034105,8796.0,2,4,27800.0,0.5684402000909504,14788.6,0.0,1X7Ul7SHbZaZ5fwtg9Ag7A,The Studio On Main Street,84701,38.769158112898864,-112.08456628378067
martial_arts,0,71053.0,206100.0,39.3,6.286337209302325,19.54941860465116,2752.0,0,0,26900.0,0.3633720930232558,71053.0,0.5640951693284909,b_LXKWZMpXn_Q2fH4bS80A,Dow's Karate & Fitness,84528,39.3331436,-110.9642448536788
general_gym,0,67670.0,420000.0,29.5,12.085732067838803,26.99159794616462,25708.0,2,9,49564.285714285725,0.50567916601836,6767.0,0.5413731144772926,drJ1R2s5QL23qvsECgvStQ,VASA Fitness - Cedar City,84720,37.6582987,-113.0827093
martial_arts,0,67299.0,366600.0,28.8,11.615156163310598,24.976338892333803,30641.0,3,7,85033.33333333334,0.2610880845925394,8412.375,0.451588439863031,pQDjtKuOQdBwepit8416Ug,Mindful Martial Arts,84721,37.70667,-113.06314
other,0,73943.0,336800.0,33.4,8.697135061391542,18.963165075034105,8796.0,2,4,27800.0,0.5684402000909504,14788.6,0.0,JquD4lEpBAOd8_TRZTIuVA,Marvelous Marva's & Company Beauty Salon,84701,38.76582,-112.08486
other,0,106604.0,423700.0,33.2,8.625592417061611,20.73121191604604,7385.0,1,3,30620.0,0.5416384563303994,26651.0,0.0,pEN8gXRfCyzsM59PVzA55Q,Quality Fitness & Health,84648,39.69620032249431,-111.8367403
other,0,67299.0,366600.0,28.8,11.615156163310598,24.976338892333803,30641.0,3,10,85033.33333333334,0.2610880845925394,6118.090909090909,0.0,kCkVAUsnsUy2xAgDX49GVw,Cedar City Massage,84721,37.701887649778115,-113.06518839999404
general_gym,0,106604.0,423700.0,33.2,8.625592417061611,20.73121191604604,7385.0,0,2,30620.0,0.5416384563303994,35534.666666666664,0.0,BU-V8fcZsa-8G3lK5MD4bw,WaspFit,84648,39.677126,-111.841432
other,0,67299.0,366600.0,28.8,11.615156163310598,24.976338892333803,30641.0,0,0,85033.33333333334,0.2610880845925394,67299.0,0.0,cLtX9-955AboBXDSpL_Eqw,Peace Balance & Joy Consulting,84721,37.74874309698258,-113.0546647
martial_arts,0,67299.0,366600.0,28.8,11.615156163310598,24.976338892333803,30641.0,2,12,85033.33333333334,0.2610880845925394,5176.846153846154,0.0,jtGQ_nDMH54E0ZmyXV_mVw,Carslon Gracie Cedar City,84721,37.693593,-113.062976
personal_training,0,76875.0,377000.0,43.8,14.124293785310735,18.64406779661017,531.0,0,0,4950.0,1.8832391713747645,76875.0,0.0,ovwP3Pn8j0woYQ-wpqQXKQ,Power Plant Fitness Center,84715,38.33545,-111.53834
other,0,51538.0,355000.0,43.9,12.779237844940866,11.07095926412615,3044.0,3,3,6740.0,1.314060446780552,12884.5,0.0,RyEhAG2HU89OBe-wnc7oIw,Body & Balance,84761,37.8435722101616,-112.82794
other,0,67670.0,420000.0,29.5,12.085732067838803,26.99159794616462,25708.0,2,13,49564.285714285725,0.50567916601836,4833.571428571428,0.0,jEhRot3Kje34n0sh15Qo3Q,The Healing Tree,84720,37.6675491,-113.0615234
other,0,67670.0,420000.0,29.5,12.085732067838803,26.99159794616462,25708.0,2,9,49564.285714285725,0.50567916601836,6767.0,0.0,jJgyePeMYWUxvgkdB7Y1aQ,Fly Fitness Studio,84720,37.657227174445055,-113.0836862
general_gym,0,67670.0,420000.0,29.5,12.085732067838803,26.99159794616462,25708.0,2,6,49564.285714285725,0.50567916601836,9667.142857142857,0.0,8rF8SBRMtGzBOR7OK4lONg,Lifephase Fitness Center,84720,37.71137,-113.05796
mind_body,0,67299.0,366600.0,28.8,11.615156163310598,24.976338892333803,30641.0,3,14,85033.33333333334,0.2610880845925394,4486.6,0.0,2ujIXtWKSzOCddrOGcU1rg,blueZelia Yoga,84721,37.6774769,-113.0618931
martial_arts,0,106604.0,423700.0,33.2,8.625592417061611,20.73121191604604,7385.0,0,2,30620.0,0.5416384563303994,35534.666666666664,0.0,fVhrziWkZGuwOqw2eVNa1g,El’Wapos Dojo,84648,39.70723834489944,-111.83224574018712
personal_training,0,80357.0,335900.0,43.6,11.538461538461538,12.54180602006689,598.0,0,0,3750.0,1.6722408026755853,80357.0,0.0,TaAB8UAf6oZDCbguIX01xQ,Agility Fitness Community Center,84637,38.802357278374565,-112.43777387582568
other,0,75545.0,460400.0,42.4,12.447144792479166,16.412824828605444,24359.0,0,7,33316.666666666664,0.45157847202266105,9443.125,0.0,11wqerpr7mWTkrixWXSE7Q,Pathway to Empowerment,84737,37.1554022,-113.2916456
general_gym,0,106604.0,423700.0,33.2,8.625592417061611,20.73121191604604,7385.0,1,3,30620.0,0.5416384563303994,26651.0,0.0,V1SG67pKUy4Ehr8BxwM-qw,Triangle Anchor Fitness Center,84648,39.69603,-111.83629
general_gym,0,67670.0,420000.0,29.5,12.085732067838803,26.99159794616462,25708.0,2,9,49564.285714285725,0.50567916601836,6767.0,0.0,TNZ6ZkfbIkz2SSC026WF7Q,Beyond Fitness,84720,37.65837,-113.08273
martial_arts,0,72875.0,427800.0,22.4,10.07367072389494,28.683536194746956,6244.0,0,0,89550.0,0.16015374759769377,72875.0,0.0,_e-n7OE3QFpmcer3QtJZIQ,Evolutionary Martial Arts,84627,39.3685148348516,-111.5863058
general_gym,0,74441.0,334600.0,40.5,12.18809980806142,15.211132437619964,2084.0,0,0,15850.000000000002,0.4798464491362764,74441.0,0.0,gbPIFnKa4uTDDJ3hWBlodg,Elevate Fitness,84759,37.825370495567974,-112.4460377
martial_arts,0,72794.0,304600.0,40.4,11.191251744997674,14.844113541181944,4298.0,0,0,31899.999999999996,0.23266635644485809,72794.0,0.0,bYYbEvBvQ4aLi1wWKy0KFQ,Diversity Martial Arts,84754,38.627317994398275,-112.1123886
other,0,67670.0,420000.0,29.5,12.085732067838803,26.99159794616462,25708.0,2,13,49564.285714285725,0.50567916601836,4833.571428571428,0.0,oS0-ccjWjLqmMYL7OtiAeg,Wing Chun Kung Fu Council,84720,37.6683769226074,-113.061241149902
mind_body,0,63333.0,760200.0,52.8,9.95475113122172,21.87028657616893,663.0,3,3,3625.0,4.524886877828055,15833.25,0.7504128142734168,jm5b9Mex706cS9ktl7yLnQ,Massage Zion,84767,37.18720293239167,-113.0001983
personal_training,0,91054.0,552700.0,38.4,15.315250840907463,16.53725041150791,55892.0,4,5,29816.129032258064,0.5367494453589065,15175.666666666666,0.0,LERKgEAOz4XxrOmmF28zZQ,Peak City Fitness,84790,37.046333,-113.558149
martial_arts,0,75545.0,460400.0,42.4,12.447144792479166,16.412824828605444,24359.0,0,0,33316.666666666664,0.45157847202266105,75545.0,0.8628574328333315,U5GXTd-ZPSg_IGRPeFmggw,Bear Pit & The Modern Day Spartans,84737,37.166575,-113.425335
general_gym,0,70024.0,458300.0,38.3,13.899621877389096,20.796743599809904,48397.0,1,14,41937.49999999999,0.4752360683513441,4668.266666666666,0.6922855079854728,0IL6Kifa-BkgmOqIQCbM3w,Elevation Fitness,84770,37.128495,-113.60284
climbing_outdoor,0,91054.0,552700.0,38.4,15.315250840907463,16.53725041150791,55892.0,3,12,29816.129032258064,0.5367494453589065,7004.153846153846,0.6904128142734169,zUK5IcQoMvbvaOdS4nTQ9w,Contact Climbing Gym,84790,37.12325978489705,-113.52479204064318
general_gym,0,91054.0,552700.0,38.4,15.315250840907463,16.53725041150791,55892.0,0,13,29816.129032258064,0.5367494453589065,6503.857142857143,0.7217328553768931,XAANnIWWBW6dIr86zSMjzw,Fitness Culture,84790,37.114133765431006,-113.5198830697091
mind_body,0,70024.0,458300.0,38.3,13.899621877389096,20.796743599809904,48397.0,3,21,41937.49999999999,0.4752360683513441,3182.909090909091,0.6488243744103859,dhggGQL5LyWGB_IcSuopww,Breathe Salt Room,84770,37.107917118564224,-113.5766399
general_gym,0,75545.0,460400.0,42.4,12.447144792479166,16.412824828605444,24359.0,5,10,33316.666666666664,0.45157847202266105,6867.727272727273,0.7638739478485038,K9QWxbAvL878ielT8_T7cw,Anytime Fitness,84737,37.1769981384277,-113.295356750488
general_gym,0,91963.0,570800.0,38.5,15.358709757152567,17.258851881604155,32366.0,2,3,79800.00000000001,0.18537971945869122,22990.75,0.6799378890944546,Oszud2b2kX2p8cQjivF6aw,CrossFit Muddy Water,84780,37.111949250064555,-113.482214
martial_arts,0,70024.0,458300.0,38.3,13.899621877389096,20.796743599809904,48397.0,1,5,41937.49999999999,0.4752360683513441,11670.666666666666,0.7129195437388769,gFJRvjHEFkoH2gdZcm9yZA,STG Jiu Jitsu,84770,37.08323137515145,-113.6064912942151
martial_arts,0,91054.0,552700.0,38.4,15.315250840907463,16.53725041150791,55892.0,4,20,29816.129032258064,0.5367494453589065,4335.9047619047615,0.7097787785200128,DmgYdp-T45S4-bDL0Ex3VA,Red Rock Martial Arts,84790,37.10774,-113.56142
mind_body,0,91054.0,552700.0,38.4,15.315250840907463,16.53725041150791,55892.0,3,17,29816.129032258064,0.5367494453589065,5058.555555555556,0.7563806773139637,RcuZZHgUjCJR00rMkf9jkw,Sun Rock Yoga,84790,37.1000435894623,-113.539462929548
mind_body,0,91963.0,570800.0,38.5,15.358709757152567,17.258851881604155,32366.0,1,9,79800.00000000001,0.18537971945869122,9196.3,0.601588439863031,Md0544nq7g1zwCQQchoVFw,Free Will Healing,84780,37.130672,-113.505335
